,Ciudad,Entidad,Derecho,MA,Sociedad,Político,Gobierno,Factores,Economía,Precursores,RI,Innovación,GENERAL,anio,poblacion,pea,p ocupada,act economica,tamaño,region,PIB,Destino,hacia,desde
1118,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,México,743483.0,757600.0
1119,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Monterrey,94949.0,95646.0
1120,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Oaxaca,1416.0,1593.0
1121,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Puebla,191.0,0.0
1122,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Querétaro,168.0,0.0
1123,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Toluca,205.0,112.0
1124,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Tuxtla Gutiérrez,12822.0,13746.0
1125,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Veracruz,28535.0,28909.0
1126,Mérida,Yucatán,98.6624148809898,65.24384162582614,58.02648127121082,62.25382619122776,64.27122353371655,54.40858936514651,34.33376301370052,57.31174680463562,48.63389349516111,29.712917448798123,57.2858697630413,2017,1207197,624724,606969,227380083.08486798,Más de un millón,Sur-Sureste,184052844.0,Villahermosa,21689.0,22349.0
1127,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,Aguascalientes,87.0,68.0
1128,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,Mazatlán,113.0,0.0
1129,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,México,75496.0,76029.0
1130,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,Monterrey,240.0,0.0
1131,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,San Luis Potosí,87.0,250.0
1132,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,Tepic,27.0,0.0
1133,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,Tijuana,38144.0,36621.0
1134,Zacatecas,Zacatecas,44.800558591947045,71.78305164518187,61.55383151360049,61.55472562514823,51.823885742309024,57.44268873669063,21.234283797163183,45.187639539052554,38.19864434855875,29.533438399940316,48.31127479395921,2017,390499,181120,173980,59644345.553555705,De 250 a 500 mil,Centro-Occidente,38017144.0,Toluca,57.0,53.0
1135,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Cancún,22388.0,22183.0
1136,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Durango,81.0,139.0
1137,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Guadalajara,178.0,0.0
1138,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Hermosillo,37.0,97.0
1139,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,León,78.0,56.0
1140,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,México,158392.0,159122.0
1141,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Monterrey,9882.0,8921.0
1142,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Oaxaca,112.0,0.0
1143,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Puerto Vallarta,6637.0,6863.0
1144,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Querétaro,60.0,63.0
1145,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,San Luis Potosí,134.0,76.0
1146,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Tapachula,36.0,0.0
1147,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Tepic,37.0,107.0
1148,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Tijuana,76487.0,74017.0
1149,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Toluca,172.0,78.0
1150,Aguascalientes,Aguascalientes,94.95920211358653,67.04541426247516,54.42351201575694,48.839863004749404,57.78428669241589,49.151348226834116,43.7900454902037,36.19942430173013,34.66530050555419,24.38613836658928,51.12445349798954,2016,1110902,487802,469770,192994404.62381998,Más de un millón,Centro-Occidente,398111958.0,Zacatecas,212.0,44.0
1152,Mexicali,Baja California,78.99159364962867,59.41370599739568,54.01576121084428,52.06235317550272,70.59519066430616,72.41313842235701,46.03775009926079,33.608338030108186,64.83305888041825,18.459695002678796,55.04305851325007,2016,1051870,536167,521701,191575081.280585,Más de un millón,Noroeste,184248600.0,Culiacán,14956.0,15406.0
1153,Mexicali,Baja California,78.99159364962867,59.41370599739568,54.01576121084428,52.06235317550272,70.59519066430616,72.41313842235701,46.03775009926079,33.608338030108186,64.83305888041825,18.459695002678796,55.04305851325007,2016,1051870,536167,521701,191575081.280585,Más de un millón,Noroeste,184248600.0,Guadalajara,110583.0,115727.0
1154,Mexicali,Baja California,78.99159364962867,59.41370599739568,54.01576121084428,52.06235317550272,70.59519066430616,72.41313842235701,46.03775009926079,33.608338030108186,64.83305888041825,18.459695002678796,55.04305851325007,2016,1051870,536167,521701,191575081.280585,Más de un millón,Noroeste,184248600.0,Hermosillo,17470.0,18462.0
1155,Mexicali,Baja California,78.99159364962867,59.41370599739568,54.01576121084428,52.06235317550272,70.59519066430616,72.41313842235701,46.03775009926079,33.608338030108186,64.83305888041825,18.459695002678796,55.04305851325007,2016,1051870,536167,521701,191575081.280585,Más de un millón,Noroeste,184248600.0,León,109.0,0.0
1156,Mexicali,Baja California,78.99159364962867,59.41370599739568,54.01576121084428,52.06235317550272,70.59519066430616,72.41313842235701,46.03775009926079,33.608338030108186,64.83305888041825,18.459695002678796,55.04305851325007,2016,1051870,536167,521701,191575081.280585,Más de un millón,Noroeste,184248600.0,México,189687.0,201989.0
1157,Mexicali,Baja California,78.99159364962867,59.41370599739568,54.01576121084428,52.06235317550272,70.59519066430616,72.41313842235701,46.03775009926079,33.608338030108186,64.83305888041825,18.459695002678796,55.04305851325007,2016,1051870,536167,521701,191575081.280585,Más de un millón,Noroeste,184248600.0,Tijuana,844.0,0.0
1158,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Acapulco,30993.0,34369.0
1159,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Aguascalientes,74017.0,76487.0
1160,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Cancún,10368.0,10461.0
1161,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Chihuahua,15787.0,16096.0
1162,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Colima,33462.0,33318.0
1163,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Culiacán,300524.0,306953.0
1164,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Durango,37458.0,37043.0
1165,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Guadalajara,718587.0,741530.0
1166,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Hermosillo,64365.0,70335.0
1167,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,La Paz,50787.0,55534.0
1168,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,León,160998.0,161711.0
1169,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Los Mochis,36375.0,38474.0
1170,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Mazatlán,48736.0,49208.0
1171,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,México,895842.0,926865.0
1172,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Monterrey,122641.0,123900.0
1173,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Morelia,86408.0,87384.0
1174,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Nogales,264.0,340.0
1175,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Oaxaca,40161.0,39700.0
1176,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Puebla,33930.0,34979.0
1177,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Puerto Vallarta,45852.0,46209.0
1178,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Querétaro,20719.0,21834.0
1179,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,San Luis Potosí,7059.0,7305.0
1180,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Tepic,36950.0,37919.0
1181,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Toluca,1821.0,1285.0
1182,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Uruapan,49913.0,53118.0
1183,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Veracruz,11300.0,11143.0
1184,Tijuana,Baja California,66.71429553372862,58.28198754097108,52.43400713790208,47.84387444818404,56.015145051672555,65.52181152139315,42.85392511202233,40.52615653962042,59.27876945074739,14.154099924861418,50.3624072261103,2016,1950472,927993,900154,220965266.781322,Más de un millón,Noroeste,379715954.0,Zacatecas,33584.0,35112.0
1185,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Chihuahua,37.0,0.0
1186,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Culiacán,25254.0,24749.0
1187,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Guadalajara,93298.0,93242.0
1188,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Hermosillo,20288.0,21510.0
1189,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Los Mochis,11332.0,11839.0
1190,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Mazatlán,23352.0,23374.0
1191,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,México,154638.0,153968.0
1192,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Monterrey,3059.0,2799.0
1193,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Querétaro,68.0,0.0
1194,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,San Luis Potosí,70.0,0.0
1195,La Paz,Baja California Sur,77.11780416906713,50.10235970761457,65.95568418419266,49.610701124328315,40.732599002458365,52.60978689821837,39.070527291075024,39.95653186465633,40.2752670130073,35.5866086602739,49.1017869914892,2016,291685,153434,147490,60558832.1245539,De 250 a 500 mil,Noroeste,32315701.0,Tijuana,55534.0,50787.0
1197,Campeche,Campeche,96.48070903896222,61.78345446650543,61.41089723278079,59.73171149158713,60.849383358814215,56.91876845137269,12.269758497968581,43.653965466871426,43.01084617622484,40.00811363413954,53.61176078152268,2016,306615,138964,133916,259445291.079838,De 250 a 500 mil,Sur-Sureste,23411225.0,Cancún,344.0,316.0
1198,Campeche,Campeche,96.48070903896222,61.78345446650543,61.41089723278079,59.73171149158713,60.849383358814215,56.91876845137269,12.269758497968581,43.653965466871426,43.01084617622484,40.00811363413954,53.61176078152268,2016,306615,138964,133916,259445291.079838,De 250 a 500 mil,Sur-Sureste,23411225.0,Mérida,99.0,422.0
1199,Campeche,Campeche,96.48070903896222,61.78345446650543,61.41089723278079,59.73171149158713,60.849383358814215,56.91876845137269,12.269758497968581,43.653965466871426,43.01084617622484,40.00811363413954,53.61176078152268,2016,306615,138964,133916,259445291.079838,De 250 a 500 mil,Sur-Sureste,23411225.0,México,87819.0,88277.0
1200,Campeche,Campeche,96.48070903896222,61.78345446650543,61.41089723278079,59.73171149158713,60.849383358814215,56.91876845137269,12.269758497968581,43.653965466871426,43.01084617622484,40.00811363413954,53.61176078152268,2016,306615,138964,133916,259445291.079838,De 250 a 500 mil,Sur-Sureste,23411225.0,Puebla,50.0,48.0
1201,Campeche,Campeche,96.48070903896222,61.78345446650543,61.41089723278079,59.73171149158713,60.849383358814215,56.91876845137269,12.269758497968581,43.653965466871426,43.01084617622484,40.00811363413954,53.61176078152268,2016,306615,138964,133916,259445291.079838,De 250 a 500 mil,Sur-Sureste,23411225.0,Veracruz,61.0,33.0
1202,Ciudad del Carmen,Campeche,87.28424441083718,62.970066576064355,51.58721888576584,54.97008075144828,63.563481438603134,53.03807994233464,17.418542833183054,40.90374541653041,54.582245428855956,44.85498254171503,53.11726882253379,2016,265668,108320,101880,193450992.96451297,De 250 a 500 mil,Sur-Sureste,559451083.0,Acapulco,132.0,0.0
1203,Ciudad del Carmen,Campeche,87.28424441083718,62.970066576064355,51.58721888576584,54.97008075144828,63.563481438603134,53.03807994233464,17.418542833183054,40.90374541653041,54.582245428855956,44.85498254171503,53.11726882253379,2016,265668,108320,101880,193450992.96451297,De 250 a 500 mil,Sur-Sureste,559451083.0,Cancún,1538.0,1587.0
1204,Ciudad del Carmen,Campeche,87.28424441083718,62.970066576064355,51.58721888576584,54.97008075144828,63.563481438603134,53.03807994233464,17.418542833183054,40.90374541653041,54.582245428855956,44.85498254171503,53.11726882253379,2016,265668,108320,101880,193450992.96451297,De 250 a 500 mil,Sur-Sureste,559451083.0,México,146986.0,139351.0
1205,Ciudad del Carmen,Campeche,87.28424441083718,62.970066576064355,51.58721888576584,54.97008075144828,63.563481438603134,53.03807994233464,17.418542833183054,40.90374541653041,54.582245428855956,44.85498254171503,53.11726882253379,2016,265668,108320,101880,193450992.96451297,De 250 a 500 mil,Sur-Sureste,559451083.0,Tampico,7111.0,6421.0
